,Tweet
57,"Alarming report — 63% surge at the @StateDept of reported sexual harassment, and nearly half of employees who experienced or saw abuse didn't report it. #MeTooNatSec

I joined @RepSpeier &amp; @HouseForeign Chair @RepEliotEngel proposing comprehensive reforms: https://t.co/xBk568WYq8 https://t.co/ite2k7fVO1"
58,"To any members of Congress who were in close quarters with the President recently — please don’t come to work today. 

That’s why we put in place proxy voting during this pandemic.

Sincerely, 

A Co-worker."
59,"It’s so hard to reliably predict how each person’s body will handle COVID-19. My dad, 80, had it and was asymptomatic. My stepmom, 78, got it and died.

I spoke to a friend a few days ago who battled it for 3 months in the hospital, nearly got taken off life support but survived. https://t.co/WPVERa7Dkm"
60,"If @realdonaldtrump tests positive for COVID-19, the White House needs to be honest with the American people. 

It’s not just a matter of the President’s personal health; it’s a matter of national security. This virus has claimed over 200k American lives in 6 months."
61,"I voted for the updated #HeroesAct to restore unemployment benefits, provide another round of direct payments, and expand #COVID testing, tracing and treatment.
 
The bill would deliver an essential $408 million @COSAGOV and $538 million to @BexarCounty for our economic recovery. https://t.co/VkOWhkIuhR"
62,RT @bdjones_jones: What is this government by proclamation?  @GovAbbott thinks he’s a dictator after screwing up the COVID response? https:…
63,"RT @HispanicCaucus: Today, Chairman @JoaquinCastrotx proposed a House rules change to track the diversity of expert witnesses who testify b…"
64,RT @jaketapper: Cornell study: “the President of the United States was likely the largest driver of the COVID-19 misinformation ‘infodemic’…
65,RT @RepAdamSmith: It’s been more than 4 months since @HouseDemocrats passed the #HeroesAct to fund desperately-needed coronavirus relief.…
66,RT @EricaGrieder: Why is @tedcruz trying to make this a red-state-blue-state thing? Texas has had more COVID deaths than California... http…
67,"Today, I led a @HispanicCaucus hearing about the disproportionate harm of coronavirus on Latino communities, and for me this is personal — I lost my stepmom to COVID-19.

I asked Dr. Fauci and top health experts about how we can ensure that the eventual vaccine reaches everybody. https://t.co/B6RXee5EwJ"
68,"RT @HispanicCaucus: Today, the @HispanicCaucus led a vitural conversation with Dr. Fauci and top health experts about the disproportionate…"
69,"RT @BorderReportcom: Dr. Anthony Fauci and other leading health experts warned of a ""disproportionately"" high number of COVID deaths and ca…"
70,The #metoonatsec coalition was instrumental in moving this conversation &amp; legislation forward — including @jenna_dc &amp; @NinaHachigian who co-authored a letter with over 200 women in national security calling for comprehensive action to reduce sexual abuse. https://t.co/xBk568FnyA
71,RT @NBCLatino: The way coronavirus is disproportionately impacting Latinos “must now reset and re-shine a light on this disparity related t…
72,"RT @NBCLatino: A global health expert said the coronavirus is causing ""the historic decimation"" of the Latino community, by @SuzGamboa

W/…"
73,"RT @JECDems: .@HispanicCaucus Chair Rep. @JoaquinCastrotx: ""This coronavirus crisis has not only exposed the economic inequality in our soc…"
74,"RT @HispanicCaucus: First, Dr. Fauci:

We are the worst hit country in the world — 7 million cases and over 200,000 deaths.

Extraordinary…"
75,"RT @HispanicCaucus: TODAY: @HispanicCaucus panel on #COVID19 and Latino communities at 10:30am ET.

- Dr. Anthony Fauci, @NIH

- Kenia Pere…"
76,"RT @HispanicCaucus: TOMORROW: @HispanicCaucus panel on #COVID19 and Latino communities at 10:30am ET.

- Dr. Anthony Fauci, @NIH

- Kenia P…"
77,"RT @TexasTribune: If the Supreme Court struck down the Affordable Care Act, some 1 million Texans would lose subsidized health insurance pl…"
78,"How much of this suffering could have been prevented by U.S. international leadership?

America has the unique ability to marshal our allies and adversaries to overcome challenges like a pandemic — Trump didn’t even try. https://t.co/lc2CsfVufw"
79,RT @Popi2u: @Sensei415 @JoaquinCastrotx For anyone who hasn't been working for/with the government before...there's annual security trainin…
80,"What's at stake with the Supreme Court?

@GovAbbott is suing to kill the Affordable Care Act and strip away health care coverage from millions of Americans — including people with pre-existing conditions — and raise costs for everybody during a pandemic. https://t.co/SCFsm5PDPe"
81,"RT @Sadie_75Resist: @JoaquinCastrotx YUP! We are retired USAF Active Duty Veterans, who live in San Antonio, TX. We have had to pay as much…"
82,"RT @jljacobson: ""The president of the United States is someone who can be bought."" 

@JoaquinCastrotx"
83,RT @HispanicCaucus: NEW: @HispanicCaucus will lead a virtual discussion next week on #COVID19 disproportionate harm of Latino communities a…
84,RT @cmpcamille: Hunger In Texas: No End In Sight For Pandemic Food Lines https://t.co/IaKWSblDEj
85,RT @thehill: The Pentagon reportedly redirected most of its $1 billion in pandemic funding to defense contractors — who exchanged the money…
86,"I want to thank people like Tianna Spears and Chris Richardson, young diplomats who faced shared their experiences, and explained why they are no longer with the @StateDept.

We must fix these issues in order to improve American diplomacy for the future.

https://t.co/S7dPjY04CE"
87,"RT @arelisrhdz: More than 36,500 Latinos have died of coronavirus in the U.S. but the numbers don’t tell the story. I spent weeks talking t…"
88,RT @washingtonpost: Pentagon used taxpayer money meant for masks and swabs to make jet engine parts and body armor https://t.co/7sjqzclVq7
89,"RT @DonnaHowardTX: 👉7 mos into the pandemic, $5.70 billion for #COVID response still isn’t allocated.
👉#txlege budget faces a $4.6 billion…"
90,RT @DonnaHowardTX: 6 months ago Texas got $12.84 billion in federal funding for #COVID response and #TXEd. @GregAbbott_TX has until 12/30/2…
91,"RT @ClaraJeffery: COVID now 4th largest mass casualty event in US history. Topped only by the Civil War, WWII, 1918 flu pandemic."
92,"How many Republican politicians will stand with faith leaders and condemn family separations by @ICEgov on church grounds?

Immigration raids at sensitive locations like churches, schools, and hospitals are immoral — this cruelty should be unlawful. https://t.co/v531Ox0Pz6"
93,RT @ksatnews: Analysis: COVID-19’s almost incomprehensible toll in Texas https://t.co/m4sLm73qlc
94,"RT @ConMijente: #FreePauline is a Black mother who’s lived here since age 2.

Last fall, she went to ICDC’s gynecologist thinking she would…"
95,RT @kylegriffin1: Why did the president knowingly mislead America about the coronavirus threat?
96,"What’s at stake with this Supreme Court vacancy?

The right to health care.

If Trump/McConnell ram through a nominee, millions of Americans will lose access to health care — during a deadly pandemic.

Abbott’s lawsuit to end Obamacare &amp; preexisting conditions at SCOTUS Nov. 10th"
97,Wishing our friends in the Jewish community a healthy and happy New Year. We must do our best to heal our nation and repair the world. L’Shanah Tovah!
98,"RT @TexasTribune: For more than a decade before the coronavirus pandemic, public health funding in Texas failed to keep up with the state’s…"
99,"RT @HispanicCaucus: NEW: @HispanicCaucus report highlighting our work during the 116th Congress.

From responding to the COVID-19 pandemic…"
100,"RT @MSNBC: A woman who underwent a full hysterectomy while detained in ICE custody says she felt like she had ""no right to say anything"" ab…"
101,RT @TexasTribune: New: Texas health officials published new data this week that shows the state’s COVID-19 positivity rate was higher in th…
102,"RT @HispanicCaucus: This Hispanic Heritage Month, we remember that ours is a heritage of resilience.

Times are tough: from the COVID-19 pa…"
103,RT @JoaquinCastrotx: A nurse from an @ICEgov detention center filed a whistleblower complaint reporting horrid COVID conditions and hystere…
104,"A nurse from an @ICEgov detention center filed a whistleblower complaint reporting horrid COVID conditions and hysterectomies being performed on immigrant women.

Sterilizations have a grotesque history in this country — @HispanicCaucus is investigating these serious allegations. https://t.co/urEBYDqFKT"
105,"RT @HispanicCaucus: Meatpacking workers: Plants are not safe due to COVID-19

Businesses: OSHA's guidance was too little, too late

Deaths…"
106,RT @tribelaw: “Political appointees at the Department of Health and Human Services have been altering the weekly scientific reports issued…
107,RT @ddiamond: EXCLUSIVE: Trump appointees interfered with CDC’s weekly reports on Covid-19 — and even tried to halt the reports altogether.…
108,"RT @djtomchak: “In this moment of pandemic and protest, we are confronting hard truths about how unequal our nation remains. Our foreign po…"
109,"RT @JeremySWallace: Texas has topped 14,000 people who have died from COVID-19 since the start of the pandemic, according to the Houston Ch…"
110,RT @myhlee: ICE flew detainees to Virginia so the planes could transport agents to D.C. protests. A huge coronavirus outbreak followed. htt…
111,RT @netfreedom: .@JoaquinCastrotx  #COVID19 is creating conditions that are increasing overdose deaths. People in America needs help - Cong…
112,"RT @emilyctamkin: For @StatesmanWorld, I wrote about Joaquin Castro, who is running to be chair of the House Foreign Affairs Committee and…"
113,I wish the President cared about the health of the American people as much as the health of a brutal dictator. https://t.co/2pJCm7IAaq
114,"The words of the President of the United States reveal a damning truth — Trump knew how deadly the coronavirus was and he lied to the American people to cover it up.

Now more than 190,000 Americans are dead and millions of workers have lost their jobs.

https://t.co/cc9WdBj8Ju"
115,"RT @RepAdamSchiff: In February, Trump told a reporter COVID-19 was ""more deadly than even your strenuous flu.""

But publicly, he was callin…"
116,"Thank you to all of America’s workers, especially the essential workers on the frontlines of the coronavirus crisis — from farm workers and meat packers to nurses and teachers, your sweat and sacrifice powers our economy.

This Labor Day, we honor you."
117,RT @shannonrwatts: Remember the heavily armed insurrectionists who showed up at a Raleigh-area Subway in May? Two of those men are now accu…
118,Who is getting a cut of the millions in overpayments? https://t.co/NPi2yjQzHz
119,RT @RepHorsford: Our Hispanic community members are working on the frontlines daily fighting #COVID19 and keeping us safe. @JoaquinCastrotx…
120,"Hearing her story prompted our argument over the detention center euphemism. Why would this women, an asylum seeker entrusted with needles and a sewing machine and the making of masks, be imprisoned so long instead of placed with family to await her hearing? They had no answer."
121,"...you like,” they told us. We walked into one room where two women in blue(?) jail garments sat at a table sewing masks. How many have you made today? Around 80, the middle-aged Asian women replied to the warden. How long have you been in here? Two years and nine months!"
122,"I flew out early from San Antonio to Las Vegas, jumped in a car to Pahrump and caught up with the Senator and Congressman just as the tour began. Thick steel doors, high-school-bathroom gray walls, rows of beds in large pods with muted TVs no was watching. “Talk to whoever...”"
123,"Today, I’m conducting an congressional oversight visit of an @ICEgov detention center in Nevada with @RepHorsford and @SenCortezMasto.

Over 5,000 people detained by ICE have tested positive for #COVID19. 

19 people have died in ICE custody this fiscal year."
124,"RT @NBCLatino: The family of Andres Guardado, 18, who was fatally shot five times in the back by a Los Angeles sheriff's deputy, has filed…"
125,"Sanctions on International Criminal Court officials are appalling. Yet another example of President Trump and @SecPompeo's failed foreign policy.

The United States should be a world leader on human rights, not punish those who uphold the rule of law.
https://t.co/jNxtDDZuQk"
126,"RT @JoaquinCastrotx: While we cooperate on issues like climate change and global health, the United States also needs to marshal the streng…"
127,"For folks in San Antonio who’ve lost their job because of COVID-19, this is a good opportunity to gain new skills in a higher-paying industry.

City and federal funding can help you with a stipend and child care while you’re participating in the program. https://t.co/ezlXWhbYjF"
128,"While we cooperate on issues like climate change and global health, the United States also needs to marshal the strength of our allies to put pressure on China — from human right abuses against Muslim Uighurs to aggression in the South China Sea to authoritarianism in Hong Kong. https://t.co/3eVxz2u0FQ"
129,RT @HispanicCaucus: Chadwick Boseman was an inspiration to millions who saw themselves represented on screen like never before and a ceasel…
130,"As co-chair of @USJapanCaucus, I’m wishing good health to Japanese Prime Minister @AbeShinzo — your steadfast leadership advanced our nations’ security and prosperity, and strengthened ties with Texas. https://t.co/y8i15K9AQs"
131,"RT @propublica: The stimulus checks were meant to get average Americans through the lockdown, but those $1,200 payouts were small change co…"
132,"RT @ksatnews: Citing an 18% spike in domestic violence cases this year, Bexar County Judge Nelson Wolff wants to include funds for a specia…"
133,"RT @Yamiche: NEW: Kyle Howard Rittenhouse, the 17-year-old who was charged with shooting and killing two people and injuring another in Ken…"
134,RT @HispanicCaucus: This #WomensEqualityDay is both a celebration and call to action. We're enduring a pandemic and economic crisis that's…
135,"RT @shannonrwatts: This is Kyle Rittenhouse, 17, an Illinois resident who was just charged with first-degree murder of two people last nigh…"
136,RT @kylegriffin1: Breaking via NYT: The CDC was instructed by higher-ups within the Trump admin to modify its coronavirus testing guideline…
137,"RT @HispanicCaucus: Tri-Caucus Chairs’ Statement on #Census2020

@uscensusbureau has refused to brief Tri-Caucus members and staff who have…"
138,RT @jennymedina: This @latimes series about the Chicano Moratorium should be required reading for anyone who wants to understand past &amp; pre…
139,"San Antonians, I’m meeting with President Trump’s Coronavirus czar soon — the person overseeing the federal government’s response. 

What questions would you want answered?"
140,"RT @HispanicCaucus: Today the @HispanicCaucus urged *127* growers to protect farmworkers from #COVID19.

Protecting farmworkers and their f…"
141,RT @QuitTheCrazy: @JoaquinCastrotx @USPS Two letters from my son who was deployed in Afghanistan to his little boys arrived this week in Sa…
142,"RT @willsommer: FBI identifies ""conspiracy-driven domestic extremists"" — including people motivated by belief in QAnon and Pizzagate — as a…"
143,"I appreciate the dedicated postal workers who are speaking up when they see something wrong.

Please contact my office in confidence if you need help at 210-348-8216 https://t.co/L1SDxaVYn3"
144,RT @UnpresidentedI: A letter from my Senator dated June 25 arrived 5 weeks later. Do a test. Send out correspondence with a few test cases…
145,"RT @RachelBitecofer: They knew better than to let @JoaquinCastrotx find that mail. 

Makes me sick though. 

 “A Texas post office reported…"
146,"RT @HispanicCaucus: As we watch wildfires spread across the West, we cannot forget the farmworkers who will continue to be out there workin…"
147,RT @SAcurrent: Castro said his office has gotten calls from constituents who were unable get medication deliveries on time. https://t.co/Gc…
148,RT @FaresInSA: SAPD detective who asked when ‘terrorist sympathizer’ Colin Kaepernick could be killed suspended 30 days https://t.co/Y6bUWj…
149,RT @Nicolemarie_A: .⁦@JoaquinCastrotx⁩: “Many Americans have a fundamental misunderstanding of who Latinos are. Prejudice has existed in th…
150,"RT @LALIFF: ""In this moment of pandemic and protest, Hollywood needs to reckon with its systemic injustice and exclusion of our communities…"
151,"RT @SarabiaTX: ""Hollywood is in effect a redlined industry, generating wealth &amp; opportunity for the handful of conglomerates who run it whi…"
152,"RT @amytintera: “Whether recent immigrants or families who’ve been here for generations, Latinos in all our racial, gender and geographic d…"
153,"RT @BonnieBruce: Don’t forget: Texas families have until Friday to apply for the Pandemic EBT card, which pays $285 for each student who re…"
154,"RT @TexasTribune: Texas families have until Friday to apply for the Pandemic-EBT Card. 

The card pays out $285 for each student on free an…"
155,"RT @schmidtsam7: Nationwide, Latinas make up nearly half of the coronavirus cases among pregnant women. In D.C., a Salvadoran mother was in…"
156,"The American people depend on the Postal Service to receive medicine, send packages, and to vote during a pandemic.

I’m a co-sponsor of @RepMaloney’s “Delivering for America Act,” which prohibits Trump from sabotaging @USPS.

We must protect the Postal Service and our democracy. https://t.co/acmZE2wABt"
157,"RT @MaggieJordanACN: Read the responses to see how trump &amp; DeJoy’s mail slow down is affecting the health of Americans and the economy.
htt…"
158,"RT @brianklaas: New covid-19 deaths, yesterday:

France: 18
Australia: 14
Spain: 12
UK: 11
Japan: 10
Germany: 8
Canada: 5

USA: 1,120"
159,"RT @Scrapmom223: All the people with missed medicines, people who had to pay late fees on bills, with credit scores effected- do they not h…"
160,"RT @eloy2311: @JoaquinCastrotx Hello, I realize that my issues do not compare to the other persons who are suffering due to delays, receivi…"
161,RT @E2Dallas: @JoaquinCastrotx @ComHealthNurIns I make masks and send them by mail.  On July 29th I mailed out 7 envelopes weighed by the l…
162,".@GovAbbott has decided to go back to the “see no evil, hear no evil” Trump approach to dealing with COVID-19. 

He has failed badly and injured the people of Texas by his poor response. https://t.co/ju7jSkxlPN"
163,RT @aijenpoo: The Congressman’s grandmother was a domestic worker her whole life. We do this work remembering her &amp; the millions like her w…
164,RT @HispanicCaucus: .@HispanicCaucus Urges @USGAO to Investigate Workplace Standards in Meatpacking Industry as COVID-19 Outbreaks Continue…
165,"Essential workers are overwhelmingly immigrants, many are Latinos.

For example, Latinos are 60% of construction workers — literally building America but today many are jobless.

Congress must include these workers in #COVID19 relief.

#ImmigrantsAreEssential

🎨 by Jorge Garza https://t.co/GvAXEJAWrM"
166,"“By mid-July, Latino deaths had exploded to 134% above average, compared to 45% for Black residents and 38% for whites.”

Texans are dying, disproportionately Latinos — @realDonaldTrump and @GovAbbott’s failed response to COVID-19 is responsible. https://t.co/dxx0FqBcKf"
167,"RT @RepBobbyRush: Black Americans and other communities of color are being absolutely devastated by #COVID19.

That’s why I joined @Joaquin…"
168,RT @thehill: Lawmakers of color urge Democratic leadership to protect underserved communities in coronavirus talks https://t.co/uEpinoGT2k…
169,"I know these are difficult times for many San Antonio families.

If you need assistance with food, rent or mortgage, eviction prevention, unemployment or family services, please visit the @COSAGOV resource page or call the #COVID19 hotline at 210-207-5779 https://t.co/PDpkNRUVqX"
170,RT @HispanicCaucus: .@HispanicCaucus opposes the @DHSgov proposed rule that uses COVID-19 as a pretext to ban asylum seekers and dismantle…
171,"RT @NPR: 1 out of 3 kids hospitalized for the coronavirus was admitted to the ICU, a CDC analysis finds. Hispanic children were about 8 tim…"
172,"RT @keranews: The number of Texans being tested for the coronavirus has fallen sharply in recent weeks, a trend that worries public health…"
173,RT @Acyn: The President says the “1917 pandemic” ended the Second World War https://t.co/jSltuSYim2
174,"Latin America has the highest coronavirus death toll in the world and faces an unprecedented economic crisis.

Now more than ever, @the_IDB needs an experienced leader who will prioritize the region’s most pressing needs, not Trump's political agenda.
https://t.co/p63bFeMHQN"
175,RT @CAPAC: Asian Americans are not responsible for the #COVID19 pandemic. Yet some elected officials have used xenophobic &amp; racist language…
176,"STARTING NOW: @CAPAC, @TheBlackCaucus &amp; @HispanicCaucus congressional forum on the rise of anti-Asian hate.

Asian Americans have experienced a 
surge of discrimination, harassment and unemployment due to the coronavirus crisis.

Watch here ➡️ https://t.co/SwCXJfVk0m"
177,"Jovita Idár is an unsung hero who has largely been erased from US history, but she changed America.

As an activist, teacher, suffragist and journalist, she was fearless in fighting for the rights of Mexican-Americans and women. Her life is an inspiration. https://t.co/qHYnkPnFJz"
178,RT @brandi_daryl: Do most representatives even know what  is going on? We are the only top 5 Covid state still having an in person  exam in…
179,".@ASEAN is central to the future of security and prosperity in Southeast Asia and the Indo-Pacific. From global health to climate action, progress is possible together.

I'm proud to be a founding co-chair of @ASEANCaucus — we must strengthen this vital multilateral institution. https://t.co/IYcBWpIa6V"
180,"RT @KENS5: More than 100 days after a federal inmate in North Carolina died from the coronavirus, his family found out about his passing—by…"
181,RT @BrngerReports: Resolution declaring racism a public health crisis to go before San Antonio City Council https://t.co/sEZODvq4pe
182,"RT @mehdirhasan: 2,000 people died from Covid in the U.S. yesterday. 

Two. Thousand.

And today, the president of the United States is hea…"
183,"RT @HillaryClinton: An accurate Census count is the cornerstone of representation—who gets power and money—in our democracy. 

It is mandat…"
184,"While @realDonaldTrump claims that children are virtually immune to COVID-19, we have 81 right now in San Antonio hospitals. https://t.co/WNAdLiSQkp"
185,RT @RepJimmyGomez: Funding for K-12 education is critical in the next #COVID19 relief bill. But we can’t just throw money at this problem.…
186,"I stand with a majority of Americans &amp; Democrats in Congress who believe not only in a secure, democratic Jewish homeland in Israel, but also the rights of the Palestinian people.

Diplomacy must be at the center of our foreign policy, including support for the Iran nuclear deal. https://t.co/FxAJ2i9wJd"
187,"A few ideas: @StateDept needs to improve retention by strengthening the Chief Diversity Officer, create a formal mentorship program and include a commitment to diversity for promotion.
 
I believe the people who represent America should be representative of the American people."
