,Tweet
19,"Reminder for all Alabamians: As we work together to safely reopen, continue to adhere to @CDCgov’s #COVID19 safety measures. Please wear face masks, practice social distancing, &amp; respect guidelines set by stores/businesses. You never know who may be at a greater risk. #TogetherAL https://t.co/PQgTPWRqTK"
20,"Today at the @BankingGOP hearing, I questioned @FederalReserve Chairman Powell about the #economy, jobs report, &amp; how we can resume business activity during &amp; after #COVID19. Look forward to working together to get our economy back up and running efficiently &amp; effectively."
21,"Today is the 140th anniversary of US-Romanian diplomatic relations. Recently, during the #COVID19 pandemic, Romania deployed a medical team to #Alabama to provide medical reinforcements for hospitals, nursing homes, and long-term care facilities. I am grateful for their help."
22,SiO2 Materials Science in #Auburn is receiving $143M to accelerate production of their packaging platform for storing #coronavirus vaccines &amp; therapeutics - adding 200 skilled manufacturing jobs. Proud this #Alabama company is working to combat #COVID19. https://t.co/bVE4LXx3lA
23,Today marks 76 years since American troops stormed the beaches of Normandy. We owe our utmost gratitude to the Greatest Generation as we remember and honor those who fought for our freedom. #DDay76 https://t.co/k1FMpTDFfG
24,"Encouraging news for #AL from @NIH: #UAB has been awarded $587,941 to conduct a study to quantify undetected cases of #coronavirus infection. Proud @UABNews is continuing work to fight the negative effects of #COVID19."
25,Today @USDAFSA started accepting applications for the Coronavirus Food Assistance Program. #CFAP will provide much-needed assistance to the farmers and ranchers in #Alabama and throughout the U.S. impacted by the #COVID19 crisis. https://t.co/oAYm5p45Xa
26,"Each year, we set aside time to remember those who made the ultimate sacrifice to protect our great nation. We are forever indebted to the selfless soldiers who gave their lives for our freedom. It’s an honor to celebrate these fallen heroes today and every day. #MemorialDay2020 https://t.co/O1Io9Pa21c"
27,"Proud to congratulate this year’s U.S. Presidential Scholars from #Alabama: Kittson Hamill from #Huntsville HS, Isaac Stubbs from #Wetumpka HS, &amp; Lawrence Zhang from James Clemens HS – who were each selected for their academic accomplishments, community service, &amp; leadership. https://t.co/YvRZ5B0BiJ"
28,"I just had a good meeting with the President about FY21 appropriations and the important need to protect our nation’s veterans' health care as the process gets underway. We had a productive conversation, and I look forward to moving the process forward."
29,"Honored to have co-sponsored a Senate resolution declaring May 10-16, 2020, as #NationalPoliceWeek. This week we have the opportunity pay tribute to the 8 brave police officers from #Alabama &amp; many more across the nation who made the ultimate sacrifice last year to protect us."
30,Encouraged to see the @DeptVetAffairs launched a new resource to assist #veterans &amp; others across the nation during the #COVID19 crisis. Grateful the Department is working to relieve the stress and anxiety of those who may be struggling. https://t.co/84lLh0toxE
31,"The #PaycheckProtectionProgram continues to assist many #smallbiz in #AL! As of May 8th, 30,647 loans amounting to $1,525,755,462 were approved for #Alabama during the 2nd round of #PPP funding. Proud @SBAgov &amp; @USTreasury are still working hard to provide #COVID19 relief."
32,RT @ChildrensAL: The World Health Organization has declared 2020 the International Year of the Nurse in honor of the 200th anniversary of t…
33,RT @HeartAlabama: We owe our gratitude to our healthcare heroes now more than ever. We give our heartfelt thanks to nurses everywhere and e…
34,"This week is #NursesWeek! I want to thank all of the dedicated nurses throughout #AL &amp; across the nation – not only for their selfless efforts during the #COVID19 crisis, but also for their hard work &amp; devotion to protecting &amp; saving lives all the time."
35,Today @NOAA announced their plan to provide $300 million to assist the U.S. fishing industry in mitigating impacts caused by #COVID19. This includes $3.3M for #Alabama! I am proud to have fought to include this funding in the #CARESAct.
36,"Today the @AlabamaNG will conduct a flyover to honor healthcare workers, first responders, and other essential employees for their efforts during the #COVID19 crisis. Proud these hardworking Alabamians are being recognized and commended! https://t.co/L54JDfwmQp"
37,Happy #TeacherAppreciationWeek to all of AL's hardworking teachers. Proud of their efforts to invest in the lives &amp; education of students – and especially grateful for their willingness to go above and beyond during #COVID19. Let’s take time this week to celebrate our #teachers.
38,"Glad the Acting Secretary of @DHSGov Chad Wolf took the time to speak to @AuburnU students virtually today, addressing the department’s response to the #COVID19 crisis &amp; other current issues. Proud of the partnership that exists between #DHS &amp; our state. https://t.co/LarG4FPRxC"
39,Excellent news for 25 local #AL airports! @USDOT has awarded $61 million in @FAANews grants to support aviation #infrastructure improvements and allow operations to continue as they work to minimize the negative effects of #COVID19. https://t.co/dvemu1ER9d
40,Here’s a great opportunity for #AL students interested in #aviation: @FlightWorksAL is providing online education activities during the #COVID19 crisis. Visit https://t.co/LzRBFCvyn8 to be a part of it!
41,".@YMCAHuntsville’s Brown Bag Bus feeding program is delivering meals to children impacted by school closures in #Madison, #Marshall &amp; #Morgan counties due to #COVID19. The @YMCA is providing nearly 1,000 meals each day that otherwise would have been supplied through school lunch. https://t.co/DOCkATDfcA"
42,"Excellent news for #AL &amp; the nation: @POTUS has signed the #PaycheckProtectionProgram &amp; Health Care Enhancement Act, providing additional funding to assist small businesses &amp; meet urgent healthcare needs of American families &amp; workers during the #COVID19 public health pandemic."
43,Critical equipment to combat &amp; prevent #COVID19 is being created &amp; donated by @UAHuntsville. Glad the campus community is coming together to assist healthcare workers across the Tennessee Valley during this time. https://t.co/HakM1aci00
44,Spoke with @SenateMajLdr today. I believe widespread #COVID19 testing is the key to safely reopening the entire US economy. That is how we get out of this dilemma; not by spending trillions &amp; trillions more. We cannot continue to rack up nat’l debt without knowing what’s working.
45,.@NSF awarded @AuburnU $200K to identify &amp; validate antibodies to be used in #COVID19 biosensor devices. Proud to see #NSF investing in our efforts to combat this disease &amp; prevent it from spreading. https://t.co/RgwfaO5UHq
46,"Today’s legislation, which also includes urgent funds for hospitals &amp; healthcare providers, is another important step in protecting and rebuilding our nation’s economy. I look forward to the work still to come. https://t.co/lJFuc4ra6B"
47,"Since its recent implementation, the #PaycheckProtectionProgram has provided much-needed relief for many small businesses suffering from the effects of the #COVID19 crisis in #Alabama and across the nation."
48,More great news: @AltoProducts in #Atmore is retooling their manufacturing process from producing automotive clutches to N95 face shields. Proud to see this company stepping up during the #COVID19 crisis. https://t.co/ZT11KrXvns
49,Inspiring news about @NissanofHoover helping #Hoover law enforcement combat #COVID19: https://t.co/b6ouHtJ9FI
50,"Thank you, @POTUS, for including me on your economic task force. I look forward to working to bring our country back up to speed. We must be bold but prudent in any steps we take. Most importantly we must trust advice of our health officials to ensure the safety of all Americans."
51,"More great news: @ProtectiveLife has pledged $1 million to #COVID19 relief efforts, including support for @UABNews research &amp; treatment development. Proud to see companies in #AL coming together during this crisis to help those in need. https://t.co/7ClvKOcvWc"
52,The famous quilters of Gee's Bend are using their unique skills for an urgent cause! Read more here about their goal of sewing a face mask for each person in their small #Alabama town: https://t.co/qQ2eYxvWbm
53,"AL is already feeling the impact of the #PaycheckProtectionProgram: as of last night, 19,244 loans have been approved amounting to $3,819,600,518. Proud of the work @SBAgov, @USTreasury, &amp; the Administration are doing to help combat the #COVID19 crisis in #AL &amp; across the nation."
54,Great resource for small businesses in #Alabama that have questions regarding the #COVID19 pandemic: https://t.co/lzzE1sdJtK
55,"Encouraged to see that @LawsonStateCC has received a @NSF grant amidst the current pandemic we are facing. @NSF is awarding the #Birmingham community college $126,000 to fund robotics research &amp; better prepare students to enter the workforce in this field. https://t.co/VjXbc5k6cq"
56,"Great work coming from @TroyUNews! The University’s Center for Materials and Manufacturing Sciences has announced new research to help boost production of personal protective equipment to assist health care workers. Proud of their efforts, especially during this critical time. https://t.co/YYtPHQM95d"
57,Another great example of businesses in #AL doing all they can to combat #COVID19 and satisfy the needs of local communities during this time: Yellowhammer Brewing in #Huntsville decided to shift all production to make hand sanitizer! https://t.co/SAvpHK1E83
58,RT @SBAgov: 🇺🇸👩‍⚕️👨‍⚕️Thanks to all of the heroic healthcare workers across America and around the world who are on the front lines in the…
59,"Proud to see #AL automakers working to make a difference during this emergency. Thanks @Toyota @Hyundai @MercedesBenz @Honda, etc. for assisting with #COVID19 relief efforts by donating funds, producing equipment, and – in turn – saving lives. https://t.co/wEnX5Q8oOa"
60,More resources are now available for Alabamians as we work to combat the effects of #COVID19! @GovernorKayIvey just launched #ALTogether – a site focused on providing additional information &amp; assistance for those who need it. https://t.co/PosdJTh8Ii
61,"Pleased @GovernorKayIvey is working to keep the people of Alabama safe and healthy. As I’ve said, if we want to end this crisis, we must do everything in our power to stop the spread of the virus. Everyone has a critical role to play. Please stay home, and please stay safe. https://t.co/d8JGxHN90x"
62,Here’s another example of Alabamians working to fight this pandemic &amp; help those suffering from it - A group of @AuburnU engineers has come up with an innovative way to treat #COVID19 patients by turning CPAP machines into ventilators. https://t.co/udPOFGcsXD
63,"RT @USTreasury: We know you have many questions about #COVID19. For the latest information, rely on official sources:
 
For health info: ht…"
64,Proud to see @Hyundai @HopeonWheels is granting funding for #COVID19 drive-thru testing to 11 children's hospitals - one of them being @ChildrensAL. The hospital will receive a $200K grant to provide a safe &amp; efficient way for children w/ risk factors to get the care they need. https://t.co/FzLiAOfYDy
65,"RT @SRCC: .@SenShelby: “This historic package will rush assistance to American workers, families, businesses, and health care providers, de…"
66,It's of the utmost importance that Alabamians have access to the best resources to help fight this pandemic &amp; receive proper care. Please visit my website for links to resources that’ll help AL utilize the funds from #CARESAct &amp; other COVID-19 legislation: https://t.co/CAbsiUWfVq
67,"During this global pandemic, we have to continue looking ahead, focusing on our promising future yet to come. I am confident that we will overcome this unprecedented trial, as we have countless others throughout history, emerging stronger on the other side.https://t.co/iaKVorZxow"
68,"AL’s main marine research center, @DISeaLab, is providing a unique opportunity for students, teachers, &amp; the public to learn about all aspects of coastal &amp; marine life. Despite schools being closed due to COVID-19, this is an experience everyone can enjoy. https://t.co/lwXgLZ2RSh"
69,"Every American has a critical role to play in saving our country from this pandemic. Please stay home, and please stay safe. https://t.co/iaKVorZxow"
70,"If we want to end this crisis, we must also do everything in our power to stop the spread of the virus. We must control the one thing we can: our own actions. We must all do our part to flatten the curve by following the guidelines from our nation’s leading health officials."
71,They are facing this catastrophe head-on and prioritizing our collective health and safety over their own. These are the unspoken heroes of the Coronavirus pandemic. https://t.co/iaKVorZxow
72,"Amidst this public health and economic crisis, we must remember and salute those who continue to serve our nation. Health care professionals, researchers, policeman, firefighters, truck drivers, grocery store clerks, and other members of society are still out there working hard."
73,Helpful resources from @BusinessDefense to help combat COVID-19: https://t.co/QrP8TvywP8
74,More good news: UAB was selected to participate in @NIH sponsored clinical trials in testing of the #UAB drug discovery #Remdesivir to help treat hospitalized patients with COVID-19. Proud we're working to fight this epidemic in #AL. @UABnews https://t.co/R0T3kjRdfy
75,"RT @HHSGov: Thank you to all the doctors and healthcare professionals who work night and day to care for those in need, especially during t…"
76,Read my op-ed in the @MGMAdvertiser on the current Coronavirus emergency facing our nation: https://t.co/iaKVorZxow
77,RT @AlabamaEMA: It’s safer at home; protect yourself and your community from COVID-19.  Learn more at https://t.co/wFbHti4WkF https://t.co/…
78,".@POTUS just signed the #CARESAct - critical relief is finally on its way to the American ppl during this unprecedented time. Financial aid, help for distressed &amp; small businesses &amp; those who work there, support for health care workers &amp; patients, &amp; more will be arriving soon. https://t.co/ynaMkVf2FE"
79,"RT @FTC: Overwhelmed with #Coronavirus info? Before you act, stop. Ask yourself: 
1. Who is the message from? 
2. What do they want me to d…"
80,"Good news – in the midst of the COVID-19 emergency, TVA is working to provide relief and flexibility for all 154 of its local power companies, including those in Alabama. @TVAnews https://t.co/loDSlXQClH"
81,"I am confident that this legislation will pave the way for us to overcome the current economic and public health crisis we are facing, allowing us to emerge stronger on the other side. https://t.co/FwRKxUWScB"
82,"Some good news in the midst of the COVID-19 crisis: @DeptofDefense just reported a successful test of a hypersonic glide body, which paves the way for these to be built in #AL. These weapons will modernize our Armed Forces &amp; improve our national defense. https://t.co/wGhPuoRubR"
83,Another portion of the comprehensive CARES Act is the Keeping Workers Paid &amp; Employed Act – a vital measure to protect our nation's small businesses. This $300B relief plan will help small businesses impacted by the Coronavirus pandemic make it through this crisis. #SmallBiz https://t.co/ogNGa1NLLz
84,"Instead, we are allowing the Treasury Secretary to make or guarantee collateralized loans to industries whose operations the Coronavirus outbreak has jeopardized. In my judgment, this approach strikes an appropriate balance between providing assistance and protecting taxpayers."
85,Today I worked with my Senate colleagues to unveil a comprehensive economic response package to the COVID-19 outbreak – specifically legislation involving liquidity assistance for distressed American industries. https://t.co/F3tU0whHhj
86,"It is my hope that in the coming days, we can pass an additional package that will contain comprehensive funding and protections to mitigate this virus and safeguard small businesses and others that make up the economic foundation of our nation. https://t.co/IPFAwyQuhl"
87,"The Senate remains in session this week working to pass monumental legislation to combat the Coronavirus &amp; help the American people. In the meantime, please visit my website for helpful information &amp; resources related to COVID-19: https://t.co/w8nilIG10p"
88,I urge everyone to be safe and practice the @CDCgov-recommended protocols. The Senate will continue to work next week on additional bipartisan legislation to combat the Coronavirus and protect our economy. Our top priority is the health and safety of the American people.
89,"Pleased the Senate voted today to pass the #Coronavirus emergency supplemental package by a vote of 96-1, directing $8.3B in total resources to combat the virus at the local, state, federal, and international levels amidst this urgent crisis."
90,"The legislation contains funding to combat the spread of the virus at the local, state, national, and international levels – allowing for necessary precautions, prevention, and treatment."
91,Today we came to an agreement on a $7.767B Emergency Supplemental Appropriations Package to combat the #Coronavirus. We worked together to craft an aggressive and comprehensive response that provides the resources the experts say they need to combat this crisis.
92,Delivering remarks shortly on the Senate floor regarding the $7.767 billion #Coronavirus Emergency Supplemental. Tune in! This shouldn't be about politics; this is about doing our job to protect the American people. I urge my colleagues to support the package without delay.
93,Incredible that @UABnews has developed a drug used to treat select patients infected with the Coronavirus - both in the US and in China. This potential treatment is the result of research occurring in Alabama &amp; could help save thousands around the world. https://t.co/glyQ2JqtKi
94,"I just got off the phone with the President. He told me that his administration will not be sending any victims of the Coronavirus from the Diamond Princess cruise ship to Anniston, Alabama. Thank you, @POTUS, for working with us to ensure the safety of all Alabamians."
95,"RT @SenateGOP: Today we celebrate the birthday of George Washington, the first President of the United States, and honor all those who have…"
96,"Following the devastating loss of three lives in #Alabama during Saturday’s storms, we are grateful for the first responders, meteorologists, and all who worked to promote safety throughout the day. My prayers remain with the families and loved ones of those who lost their lives. https://t.co/FSidKF07zC"
97,"Today on National Law Enforcement Appreciation Day, I want to take the time to honor and commend those who dedicate their lives to keeping us safe. I remain grateful to local, state, &amp; federal law enforcement for their service. https://t.co/9KsuutnTKj"
98,"Today the @NASA_SLS core stage began its move from #MichoudAssemblyFacility to @NASAStennis for its final pre-flight tests. It’s a great day for America’s return to the Moon &amp; journey beyond, &amp; also for the #Alabama workers and suppliers who designed &amp; built this powerful rocket!"
99,Another victory for Alabama! The FY20 Agriculture appropriations bill includes a provision to ensure disaster relief funds that are set to expire at the end of 2019 remain available to assist agricultural producers who have been affected by natural disasters in recent years.
100,.@UABnews Clinical &amp; Translational Sciences Award program continues to thrive! The FY20 Labor-HHS appropriations bill contains over $578 million in funding for CTSA. Look forward to watching this program improve patient and community health.
101,"In the wake of the devastating storms that passed through Alabama yesterday, my prayers remain with the families of those who lost their lives and those who were injured. For those impacted and still in need of assistance, please visit @AlabamaEMA: https://t.co/pWPxvlbMMA"
102,"Today, on the 383rd birthday of the @USNationalGuard, we honor and celebrate the oldest military force in the @DeptofDefense. We remain grateful to those who serve and have served to keep us safe both at home and abroad. https://t.co/sFNGwXkKeR"
103,"As we reflect on the horrific act of terrorism at Naval Air Station Pensacola, I want to take the time to commend &amp; honor the brave young Alabamian, Joshua Kaleb Watson – a recent graduate of the @NavalAcademy &amp; an Enterprise native – who was sadly one of the victims."
104,"RT @SenateGOP: December 7, 1941.

We will never forget those who lost their lives that day.

#PearlHarbor78🇺🇸 https://t.co/aF0Hjh317k"
105,"Today is an exciting day for rural AL! @USDA has granted $62.3 million for rural broadband in the state, improving connectivity for more than 8,000 rural households, 57 farms, 44 businesses, 17 educational facilities, 14 critical community facilities, &amp; 3 health care facilities."
106,Happy Thanksgiving! Today I want to wish you all a very happy and healthy day with family and friends. Thankful today and every day for the freedom we enjoy in the United States. I also remain grateful to have the opportunity to represent the great state of Alabama.
107,"Yesterday, Democrats blocked funding for our men and women in uniform - critical resources for those who put their lives on the line to protect our nation. This is unacceptable."
108,News of the death of Abu Bakr al-Baghdadi by US special forces is a victory for our nation and yet another important step in our fight against ISIS. Grateful for the intelligence professionals &amp; courageous servicemembers who carried out this mission &amp; fight to keep America safe.
109,Today we celebrated the life &amp; legacy of my friend Ted Stevens ahead of his portrait unveiling. I’ll never forget his wise suggestions that helped me along the way. This honor is a fitting tribute to a man who left an indelible imprint in the US Senate. https://t.co/knRsTu3L9S
110,Today we celebrate 244 years of the @USNavy. Thank you to all the sailors and Navy civilians who have dedicated their lives to protect our country and its people. We are forever grateful for their service.
111,"Today, our country is proud to celebrate 72 years of the US Air Force. @USAirforce is the largest and most technologically advanced air force in the world. Today &amp; every day, we recognize &amp; thank servicemembers who have dedicated their lives to protecting our nation in the USAF. https://t.co/1ATm3894YE"
112,.@CMSgov has finalized the long-awaited Medicare wage index fix that we’ve worked toward for 20 years! Proud @SeemaCMS &amp; the agency have worked tirelessly to ensure that this injustice has been appropriately addressed for our hospitals. https://t.co/3oBXJZvbbm
113,Those who want to alleviate the suffering on our southern border now have a bipartisan path forward in the Senate bill. Those who choose to obstruct over partisan demands will soon have a lot of questions to answer when this crisis escalates further.
114,"#OnThisDay in 1775, the Second Continental Congress established the @USArmy during the American Revolution - 244 years ago. Thank you to the men and women in the Army who have fought and continue to fight to protect our great nation. #ArmyBday"
115,Great news – @realDonaldTrump has signed the disaster aid bill into law. Help is now on the way to the millions of Americans who so desperately need it. Thank you to @SenatorLeahy and all of those who worked to get this package across the finish line.
116,Excited to learn that the @USArmy intends to invest $121 million into Redstone Arsenal for much-needed repairs to Building 5400! These improvements will undoubtedly benefit the @USArmyCCDC research mission and all of @TeamRedstone.
117,"Today marks the 75th anniversary of US troops &amp; our allies landing in Normandy, beginning the end of #WWII &amp; forever shaping history. We take this time to remember those who fought &amp; those who gave their lives fighting to secure the freedom we now enjoy. #DDay75thAnniversary https://t.co/Q9Oqp6WfvF"
118,Proud to receive an outpouring of positive feedback from members of @ALHospitals &amp; #AL residents thanks to @CMSGov’s proposal to adjust the #Medicare wage index. Thank you @SeemaCMS for continued efforts to correct this issue that has harmed our hospitals for over 20 years.
119,"Congratulations to Erin Howard of Mountain Gap School in #Huntsville, who was named co-champion of the National #SpellingBee last night! Proud of your accomplishment and representation of #Alabama on the national stage. Great job, Erin! @ScrippsBee https://t.co/yoLbYZUd7b"
120,"Today &amp; every day we remember and honor the selfless American heroes who made the ultimate sacrifice to serve and protect our nation. We are forever indebted to these courageous men &amp; women in uniform, and all who have fallen for our freedom. #MemorialDay2019 https://t.co/rBKzWToTD9"
121,Today’s release of convicted American Taliban fighter John Walker Lindh sends a horrible message to those who have fought against terrorism &amp; those who want to cause us harm. We must prioritize the safety and security of our nation above all else.
122,"I want to thank @realDonaldTrump for breaking the gridlock and getting this disaster relief to Americans who so desperately need it. We have been working on this package for several months, and I am pleased to say that help is finally on the way. https://t.co/1pUfyqNWuY"
123,"#CharterSchoolsWeek celebrates the great work accomplished by teachers, leaders, families, and students in the public #charterschools movement. Thank you to those who are passionate about #Alabama’s high-quality public charter schools and putting the needs of students first."
124,"Grateful for our nation’s law enforcement officers who bravely put their lives on the line each day to protect us. We remember and honor the courageous service, dedication, and sacrifice of those officers who have fallen. #NationalPoliceWeek https://t.co/1APqWtMnoA"
125,"Thank you to everyone who helped celebrate my 85th birthday yesterday. It was a wonderful day, and I appreciate my family, friends, and staff for making it a memorable one. https://t.co/fJsUCFXzWb"
126,"I thoroughly enjoyed meeting today with Breanna Bennett, who is Alabama’s #PruSpirit2019 honoree. Proud of her dedication to bettering her community and our great state. Read more about Breanna’s community service work here: https://t.co/Xsl40Pq3LH https://t.co/uTCzyppdIf"
127,"The Medicare Wage Index has negatively affected AL hospitals for over 20 yrs. After 2 decades of working to address a problem that significantly contributes to hospital closures in AL, I’m glad to see @CMSGov has proposed to adjust this careless imbalance. https://t.co/GyVYtENBro"
128,"Today I attended the LHHS Approps hearing on the FY20 budget request for @NIH. Productive discussion w/ @NIHDirector Collins, highlighting the importance of continued support for medical research that has the potential to reduce health care costs and save lives. https://t.co/i59KAhdGiI"
129,"Today I am saddened by the loss of a great friend, Senator Fritz Hollings, who represented SC in the Senate for nearly four decades. He was a former governor, presidential candidate, distinguished Citadel graduate, and Commerce Committee Chairman. Annette &amp; I mourn his passing."
130,"Lindh, an American who is believed to have had direct involvement in the death of CIA officer Mike Spann and plead guilty to supporting the Taliban in Afghanistan, is a threat to our national security and should serve the entirety of his 20 yr sentence."
131,"Last week, I sent a letter to the President expressing my deep concern about recent reports that John Walker Lindh, a man who supported the Taliban during 9/11, could be released from prison this May, years ahead of his full sentence. https://t.co/aPyc2BFGH2"
132,Led a letter from the entire #AL delegation to Administrator Verma of @CMSGov to encourage them to provide relief from the Medicare wage index. It's critical we work to combat the negative impacts on our health care system. https://t.co/ZKZUgva9F2
133,Great news for @AAMUEdu &amp; @TuskegeeUniv who received a total of $3.6 million in @USDA_NIFA grants to strengthen agricultural research opportunities at the land-grant universities. Glad that @USDA continues to invest in Alabama. https://t.co/GUsk2GYREz
134,"Enjoyed meeting with the Spring Hill College President, Dr. Joseph Lee, in my office today. It was great to discuss #Mobile, the current matters affecting @SprHill, and the hardworking, impressive students who routinely graduate from the school. Thanks for the visit. https://t.co/KTiBY7Td8o"
135,Throughout #BlackHistoryMonth we have the opportunity to celebrate the remarkable men &amp; women who've dedicated their lives to fighting for equality &amp; justice for all Americans. Inspiring stories about Alabamians who pushed beyond barriers &amp; paved the way: https://t.co/pAFViqPoFu
136,"ICYMI: Exciting day for 17 year old Ashley Kimbel of #Huntsville, who was featured on the @TODAYshow for her innovative idea that changed the life of a Marine Corps veteran. Thank you, Ashley! You've made Alabama proud. #STEM https://t.co/jEwePvh4Af"
137,Happy #PresidentsDay! Today we honor and celebrate the leaders who have shaped our country. We are forever grateful for their guidance and service to our great nation.
138,"The Senate passed the funding package 83-16. I want to thank my colleagues on both sides of the aisle who worked to make this possible, including my good friend, @SenatorLeahy. The bill funds the govt &amp; works to protect our border. https://t.co/zCLLqbR59S https://t.co/SvATlTkAck"
139,"Today I met with the Attorney General nominee William Barr, who previously served as AG under Bush 41. Barr has the right experience for the job and is a wise choice by @POTUS. I look forward to supporting his confirmation. https://t.co/LKrlmX1rSJ"
140,"Today is #NASARemembranceDay, a day in which we honor the brave men and women who lost their lives furthering the cause of exploration and discovery. Grateful for each and every @NASA hero. #NASARemembers https://t.co/3zpNGjfHOA"
141,"Today we honor the remarkable life &amp; legacy of Dr. Martin Luther King, Jr., who paved the way for equality. He preached at Montgomery's Dexter Ave Baptist Church for years, with a mission to impact lives. We must continue to work toward &amp; achieve his dream of unifying our nation. https://t.co/tkApiAqBu9"
142,"Pleased that Gov Ivey has ordered flags at half-staff in honor of B'ham police officer, Sgt Wytasha Carter, who was tragically killed in the line of duty. We'll remember Sgt Carter for his dedication &amp; bravery. My heart goes out to his family &amp; friends during this difficult time."
143,Today we celebrate National #LawEnforcementAppreciationDay. I hope you will take some time to join me in thanking all of those who risk their lives every day to keep us safe. We remain forever grateful for their courage and dedicated public service to our great nation.
144,"Continued my first weekend of county visits in #DeKalbCounty, where I met with DA Mike O’Dell and received updates on the opioid epidemic &amp; how it’s affecting North AL. Also discussed the importance of investing in our border security. Productive visit! https://t.co/67cp3E46So"
145,"Great news from @EPA &amp; @USACEHQ, who today proposed to revise the burdensome #WOTUS rule. The proposal would provide long-overdue, much-needed clarity for American farmers and small businesses, while maintaining well-established protections for lakes and rivers."
146,Today I voted for legislation that will preserve our national security &amp; safeguard our readiness. This Coast Guard reauthorization bill ensures that the brave men &amp; women who protect our ports &amp; coasts every single day have access to the resources they need. Excellent news! @USCG
147,"On Veterans Day, we honor the men and women who have fought to protect our country and defend our freedom. We are forever indebted to them for their brave service, courageous strength, and selfless sacrifice. Thank you today and every day. #VeteransDay https://t.co/VWBiXqpHNB"
148,"Our hearts are heavy following the loss of Mike Adcock, a good friend and a true son of Alabama. Mike was beloved by all who worked with him and certainly by my staff and me. Please keep his family – Cynthia, Avery, and Alley – in your thoughts and prayers at this time. https://t.co/8dMyPMaOMc"
149,Thank you to the excellent law enforcement authorities who brought the mail bomb suspect into custody. They did an outstanding job. Violence and domestic terrorism in all forms are not welcome in our country.
150,"Today I voted to confirm Judge Brett Kavanaugh, who has been a principled, intelligent, &amp; steadfast supporter of the rule of law. In accordance with my constitutional right to ""advice and consent,"" I advise he be the next associate justice on the #SCOTUS. https://t.co/0bbuvweVi6"
151,"Congratulations to my chief of staff, Katie Boyd Britt, on being named one of 2018’s Women Who Shape the State of #Alabama. I am proud of all of her hard work. She is very deserving of this honor. https://t.co/7X508fmgbB"
